year,month,patients,Awareness,Larviciding,Fogging,Ovi_Trap,Dewatering,Tyres,Debris,FishSeed,irs,temp,rainfall,block
2014,1,0,0,0,0,0,0,0,0,0,0,11.990322593719728,0.0,1
2014,2,0,0,0,0,0,0,0,0,0,0,14.051785733018603,22.600000001490116,1
2014,3,0,0,0,0,0,0,0,0,0,0,18.963333320617675,30.500000774860382,1
2014,4,0,0,0,0,0,0,0,0,0,0,25.196666701634726,65.10000001639128,1
2014,5,0,0,0,0,0,0,0,0,0,0,30.0564516744306,29.400000020861626,1
2014,6,0,0,0,0,0,0,0,0,0,0,34.31666663487752,50.100000001490116,1
2014,7,0,0,0,0,0,0,0,0,0,0,31.570967828073808,40.70000001043081,1
2014,8,0,0,0,0,0,0,0,0,0,0,30.66129026105327,54.6000000089407,1
2014,9,0,0,0,0,0,0,0,0,0,0,28.531666660308836,451.1000000014901,1
2014,10,0,0,0,0,0,0,0,0,0,0,26.249999969236313,3.2000000029802322,1
2014,11,0,0,0,0,0,0,0,0,0,0,19.705000019073488,50.100000001490116,1
2014,12,0,0,0,0,0,0,0,0,0,0,11.874193549156189,0.0,1
2014,1,0,0,0,0,0,0,0,0,0,0,11.990322593719728,0.0,2
2014,2,0,0,0,0,0,0,0,0,0,0,14.051785733018603,22.600000001490116,2
2014,3,0,0,0,0,0,0,0,0,0,0,18.963333320617675,30.500000774860382,2
2014,4,0,0,0,0,0,0,0,0,0,0,25.196666701634726,65.10000001639128,2
2014,5,0,0,0,0,0,0,0,0,0,0,30.0564516744306,29.400000020861626,2
2014,6,0,0,0,0,0,0,0,0,0,0,34.31666663487752,50.100000001490116,2
2014,7,0,0,0,0,0,0,0,0,0,0,31.570967828073808,40.70000001043081,2
2014,8,0,0,0,0,0,0,0,0,0,0,30.66129026105327,54.6000000089407,2
2014,9,0,0,0,0,0,0,0,0,0,0,28.531666660308836,451.1000000014901,2
2014,10,0,0,0,0,0,0,0,0,0,0,26.249999969236313,3.2000000029802322,2
2014,11,0,0,0,0,0,0,0,0,0,0,19.705000019073488,50.100000001490116,2
2014,12,0,0,0,0,0,0,0,0,0,0,11.874193549156189,0.0,2
2014,1,0,0,0,0,0,0,0,0,0,0,11.990322593719728,0.0,3
2014,2,0,0,0,0,0,0,0,0,0,0,14.051785733018603,22.600000001490116,3
2014,3,0,0,0,0,0,0,0,0,0,0,18.963333320617675,30.500000774860382,3
2014,4,0,0,0,0,0,0,0,0,0,0,25.196666701634726,65.10000001639128,3
2014,5,0,0,0,0,0,0,0,0,0,0,30.0564516744306,29.400000020861626,3
2014,6,0,0,0,0,0,0,0,0,0,0,34.31666663487752,50.100000001490116,3
2014,7,0,0,0,0,0,0,0,0,0,0,31.570967828073808,40.70000001043081,3
2014,8,0,0,0,0,0,0,0,0,0,0,30.66129026105327,54.6000000089407,3
2014,9,0,0,0,0,0,0,0,0,0,0,28.531666660308836,451.1000000014901,3
2014,10,0,0,0,0,0,0,0,0,0,0,26.249999969236313,3.2000000029802322,3
2014,11,0,0,0,0,0,0,0,0,0,0,19.705000019073488,50.100000001490116,3
2014,12,0,0,0,0,0,0,0,0,0,0,11.874193549156189,0.0,3
2014,1,0,0,0,0,0,0,0,0,0,0,11.990322593719728,0.0,4
2014,2,0,0,0,0,0,0,0,0,0,0,14.051785733018603,22.600000001490116,4
2014,3,0,0,0,0,0,0,0,0,0,0,18.963333320617675,30.500000774860382,4
2014,4,0,0,0,0,0,0,0,0,0,0,25.196666701634726,65.10000001639128,4
2014,5,0,0,0,0,0,0,0,0,0,0,30.0564516744306,29.400000020861626,4
2014,6,0,0,0,0,0,0,0,0,0,0,34.31666663487752,50.100000001490116,4
2014,7,0,0,0,0,0,0,0,0,0,0,31.570967828073808,40.70000001043081,4
2014,8,0,0,0,0,0,0,0,0,0,0,30.66129026105327,54.6000000089407,4
2014,9,0,0,0,0,0,0,0,0,0,0,28.531666660308836,451.1000000014901,4
2014,10,0,0,0,0,0,0,0,0,0,0,26.249999969236313,3.2000000029802322,4
2014,11,0,0,0,0,0,0,0,0,0,0,19.705000019073488,50.100000001490116,4
2014,12,0,0,0,0,0,0,0,0,0,0,11.874193549156189,0.0,4
2014,1,0,0,0,0,0,0,0,0,0,0,11.990322593719728,0.0,5
2014,2,0,0,0,0,0,0,0,0,0,0,14.051785733018603,22.600000001490116,5
2014,3,0,0,0,0,0,0,0,0,0,0,18.963333320617675,30.500000774860382,5
2014,4,0,0,0,0,0,0,0,0,0,0,25.196666701634726,65.10000001639128,5
2014,5,0,0,0,0,0,0,0,0,0,0,30.0564516744306,29.400000020861626,5
2014,6,0,0,0,0,0,0,0,0,0,0,34.31666663487752,50.100000001490116,5
2014,7,0,0,0,0,0,0,0,0,0,0,31.570967828073808,40.70000001043081,5
2014,8,0,0,0,0,0,0,0,0,0,0,30.66129026105327,54.6000000089407,5
2014,9,0,0,0,0,0,0,0,0,0,0,28.531666660308836,451.1000000014901,5
2014,10,0,0,0,0,0,0,0,0,0,0,26.249999969236313,3.2000000029802322,5
2014,11,0,0,0,0,0,0,0,0,0,0,19.705000019073488,50.100000001490116,5
2014,12,0,0,0,0,0,0,0,0,0,0,11.874193549156189,0.0,5
2014,1,0,0,0,0,0,0,0,0,0,0,11.990322593719728,0.0,6
2014,2,0,0,0,0,0,0,0,0,0,0,14.051785733018603,22.600000001490116,6
2014,3,0,0,0,0,0,0,0,0,0,0,18.963333320617675,30.500000774860382,6
2014,4,0,0,0,0,0,0,0,0,0,0,25.196666701634726,65.10000001639128,6
2014,5,0,0,0,0,0,0,0,0,0,0,30.0564516744306,29.400000020861626,6
2014,6,0,0,0,0,0,0,0,0,0,0,34.31666663487752,50.100000001490116,6
2014,7,0,0,0,0,0,0,0,0,0,0,31.570967828073808,40.70000001043081,6
2014,8,0,0,0,0,0,0,0,0,0,0,30.66129026105327,54.6000000089407,6
2014,9,0,0,0,0,0,0,0,0,0,0,28.531666660308836,451.1000000014901,6
2014,10,0,0,0,0,0,0,0,0,0,0,26.249999969236313,3.2000000029802322,6
2014,11,0,0,0,0,0,0,0,0,0,0,19.705000019073488,50.100000001490116,6
2014,12,0,0,0,0,0,0,0,0,0,0,11.874193549156189,0.0,6
2014,1,0,0,0,0,0,0,0,0,0,0,11.990322593719728,0.0,7
2014,2,0,0,0,0,0,0,0,0,0,0,14.051785733018603,22.600000001490116,7
2014,3,0,0,0,0,0,0,0,0,0,0,18.963333320617675,30.500000774860382,7
2014,4,0,0,0,0,0,0,0,0,0,0,25.196666701634726,65.10000001639128,7
2014,5,0,0,0,0,0,0,0,0,0,0,30.0564516744306,29.400000020861626,7
2014,6,0,0,0,0,0,0,0,0,0,0,34.31666663487752,50.100000001490116,7
2014,7,0,0,0,0,0,0,0,0,0,0,31.570967828073808,40.70000001043081,7
2014,8,0,0,0,0,0,0,0,0,0,0,30.66129026105327,54.6000000089407,7
2014,9,0,0,0,0,0,0,0,0,0,0,28.531666660308836,451.1000000014901,7
2014,10,1,0,0,0,0,0,0,0,0,0,26.249999969236313,3.2000000029802322,7
2014,11,0,0,0,0,0,0,0,0,0,0,19.705000019073488,50.100000001490116,7
2014,12,0,0,0,0,0,0,0,0,0,0,11.874193549156189,0.0,7
2014,1,0,0,0,0,0,0,0,0,0,0,11.990322593719728,0.0,8
2014,2,0,0,0,0,0,0,0,0,0,0,14.051785733018603,22.600000001490116,8
2014,3,0,0,0,0,0,0,0,0,0,0,18.963333320617675,30.500000774860382,8
2014,4,0,0,0,0,0,0,0,0,0,0,25.196666701634726,65.10000001639128,8
2014,5,0,0,0,0,0,0,0,0,0,0,30.0564516744306,29.400000020861626,8
2014,6,0,0,0,0,0,0,0,0,0,0,34.31666663487752,50.100000001490116,8
2014,7,0,0,0,0,0,0,0,0,0,0,31.570967828073808,40.70000001043081,8
