date,confirmed,Awareness,Larviciding,Fogging,irs,Ovi_Trap,Dewatering,Tyres,Debris,FishSeed,Max_Temp,Min_Temp,Max_Humidity,Min_Humidity,Rainfall,cluster
2015-02-06,0,0,0,0,0,0,0,0,21,0,21.3,8.2,81.0,45.0,0.0,1
2015-02-07,0,0,0,0,0,0,0,0,14,0,0,0,0,0,0,1
2015-02-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-09,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,1
2015-02-10,0,0,0,0,0,0,0,0,20,0,0,0,0,0,0,1
2015-02-11,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,1
2015-02-12,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,1
2015-02-13,0,0,0,0,0,0,0,0,34,0,0,0,0,0,0,1
2015-02-14,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,1
2015-02-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-16,0,0,0,0,0,0,0,0,27,0,0,0,0,0,0,1
2015-02-17,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,1
2015-02-18,0,0,0,0,0,0,0,0,21,0,0,0,0,0,0,1
2015-02-19,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,1
2015-02-20,0,0,0,0,0,0,0,0,26,0,0,0,0,0,0,1
2015-02-21,0,0,0,0,0,0,0,0,18,0,0,0,0,0,0,1
2015-02-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-02-23,0,0,2,0,0,0,0,3,23,0,0,0,0,0,0,1
2015-02-24,0,0,0,0,0,0,0,0,19,0,0,0,0,0,0,1
2015-02-25,0,0,0,0,0,0,0,0,49,0,0,0,0,0,0,1
2015-02-26,0,0,0,0,0,0,0,0,22,0,0,0,0,0,0,1
2015-02-27,0,0,0,0,0,0,0,0,31,0,0,0,0,0,0,1
2015-02-28,0,0,0,0,0,0,0,0,13,2,0,0,0,0,0,1
2015-03-01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-03-02,0,0,0,0,0,0,0,0,11,0,0,0,0,0,0,1
2015-03-03,0,4,1,0,0,0,0,0,34,0,0,0,0,0,0,1
2015-03-04,0,2,0,0,0,0,0,1,45,0,0,0,0,0,0,1
2015-03-05,0,6,0,0,0,0,0,0,26,0,0,0,0,0,0,1
2015-03-06,0,0,0,0,0,0,0,4,53,0,0,0,0,0,0,1
2015-03-07,0,4,3,0,0,0,0,0,21,0,0,0,0,0,0,1
2015-03-08,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-03-09,0,0,0,0,0,0,0,9,32,0,0,0,0,0,0,1
2015-03-10,0,4,0,0,0,0,0,10,40,4,0,0,0,0,0,1
2015-03-11,0,7,5,0,0,0,2,11,36,0,0,0,0,0,0,1
2015-03-12,0,4,3,0,0,0,0,2,54,0,0,0,0,0,0,1
2015-03-13,0,9,19,0,0,0,0,4,46,0,26.7,12.7,81.0,50.0,0.0,1
2015-03-14,0,0,4,0,0,0,0,3,38,0,0,0,0,0,0,1
2015-03-15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-03-16,0,15,3,0,0,0,0,0,6,0,0,0,0,0,0,1
2015-03-17,0,17,3,0,0,0,0,5,27,0,0,0,0,0,0,1
2015-03-18,0,3,0,0,0,0,0,0,35,4,0,0,0,0,0,1
2015-03-19,0,2,10,0,0,0,0,0,30,0,0,0,0,0,0,1
2015-03-20,0,0,1,0,0,0,0,0,34,0,0,0,0,0,0,1
2015-03-21,0,2,8,0,0,0,0,6,29,0,0,0,0,0,0,1
2015-03-22,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-03-23,0,0,0,0,0,0,0,0,18,0,32.8,19.6,71.0,32.0,0.0,1
2015-03-24,0,25,8,0,0,0,0,14,29,0,0,0,0,0,0,1
2015-03-25,0,6,25,0,2,0,0,15,32,0,31.8,19.2,61.0,35.0,0.0,1
2015-03-26,0,3,13,0,10,0,3,7,26,0,0,0,0,0,0,1
2015-03-27,0,2,14,0,30,0,1,10,36,0,0,0,0,0,0,1
2015-03-28,0,4,8,0,0,0,0,7,26,0,0,0,0,0,0,1
2015-03-29,0,9,19,0,3,0,1,17,0,0,0,0,0,0,0,1
2015-03-30,0,24,13,0,2,0,4,27,29,0,0,0,0,0,0,1
2015-03-31,0,20,64,0,0,0,15,21,28,0,0,0,0,0,0,1
2015-04-01,0,11,41,0,1,0,3,16,42,0,0,0,0,0,0,1
2015-04-02,0,8,23,0,34,0,4,15,29,0,0,0,0,0,0,1
2015-04-03,0,4,9,0,1,0,0,14,6,0,0,0,0,0,0,1
2015-04-04,0,1,10,0,20,0,0,8,28,0,0,0,0,0,0,1
2015-04-05,0,1,11,0,4,0,5,23,0,0,0,0,0,0,0,1
2015-04-06,0,3,3,0,10,0,4,7,5,0,26.5,18.5,77.0,54.0,0.0,1
2015-04-07,0,16,15,0,6,0,1,10,0,0,0,0,0,0,0,1
2015-04-08,0,44,40,0,28,1,2,7,33,11,0,0,0,0,0,1
2015-04-09,0,4,7,0,13,0,6,11,28,0,0,0,0,0,0,1
2015-04-10,0,21,4,0,9,0,7,31,31,0,0,0,0,0,0,1
2015-04-11,0,24,14,0,14,2,1,16,15,0,0,0,0,0,0,1
2015-04-12,0,1,4,0,11,0,1,12,0,0,0,0,0,0,0,1
2015-04-13,0,3,5,0,4,0,0,1,18,0,0,0,0,0,0,1
2015-04-14,0,4,22,0,0,0,2,2,23,0,0,0,0,0,0,1
2015-04-15,0,4,3,0,1,0,1,1,26,0,0,0,0,0,0,1
2015-04-16,0,2,1,0,0,0,0,5,23,0,0,0,0,0,0,1
2015-04-17,0,2,0,0,0,0,1,0,32,0,0,0,0,0,0,1
2015-04-18,0,0,1,0,30,1,1,10,20,2,0,0,0,0,0,1
2015-04-19,0,3,2,0,0,0,0,14,1,0,0,0,0,0,0,1
2015-04-20,0,3,8,0,0,0,0,14,27,0,0,0,0,0,0,1
2015-04-21,0,9,8,0,2,0,7,30,27,0,0,0,0,0,0,1
2015-04-22,0,18,15,0,1,4,1,6,26,0,0,0,0,0,0,1
2015-04-23,0,17,13,0,0,0,1,14,26,0,0,0,0,0,0,1
2015-04-24,0,2,0,0,0,1,0,12,39,0,0,0,0,0,0,1
2015-04-25,0,0,1,0,3,0,0,9,22,1,0,0,0,0,0,1
2015-04-26,0,0,4,0,0,0,0,15,0,0,0,0,0,0,0,1
2015-04-27,0,18,19,0,0,0,0,11,30,0,0,0,0,0,0,1
2015-04-28,0,15,2,0,4,0,0,6,22,0,0,0,0,0,0,1
2015-04-29,0,15,2,0,0,0,1,13,28,0,0,0,0,0,0,1
2015-04-30,0,3,0,0,0,0,0,17,35,0,0,0,0,0,0,1
2015-05-01,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-05-02,0,7,1,0,0,0,1,3,24,5,0,0,0,0,0,1
2015-05-03,0,3,12,0,0,0,0,2,0,0,0,0,0,0,0,1
2015-05-04,0,4,1,0,0,0,0,2,53,0,0,0,0,0,0,1
2015-05-05,0,3,1,0,0,0,1,1,45,0,0,0,0,0,0,1
2015-05-06,0,3,6,0,0,0,0,0,48,0,0,0,0,0,0,1
2015-05-07,0,6,4,0,0,0,0,0,44,0,0,0,0,0,0,1
2015-05-08,0,3,0,0,0,0,0,0,50,0,0,0,0,0,0,1
2015-05-09,0,14,4,0,0,5,1,8,43,0,0,0,0,0,0,1
2015-05-10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-05-11,0,23,0,0,0,8,0,4,55,0,0,0,0,0,0,1
2015-05-12,0,4,2,0,0,0,0,31,79,0,0,0,0,0,0,1
2015-05-13,0,2,0,0,0,6,0,18,90,0,0,0,0,0,0,1
2015-05-14,0,15,13,0,0,0,0,15,74,5,0,0,0,0,0,1
2015-05-15,0,5,7,0,0,0,3,7,99,0,0,0,0,0,0,1
2015-05-16,0,10,10,0,1,0,8,9,87,0,0,0,0,0,0,1
2015-05-17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-05-18,0,2,2,0,0,0,2,3,83,0,0,0,0,0,0,1
2015-05-19,0,7,0,0,0,0,3,6,80,0,0,0,0,0,0,1
2015-05-20,0,3,4,0,0,1,2,5,69,0,0,0,0,0,0,1
2015-05-21,0,2,3,0,0,0,0,11,70,0,0,0,0,0,0,1
2015-05-22,0,4,0,0,0,0,0,6,73,0,0,0,0,0,0,1
2015-05-23,0,11,3,0,0,0,0,16,54,0,0,0,0,0,0,1
2015-05-24,0,0,20,0,0,0,0,0,1,0,0,0,0,0,0,1
2015-05-25,0,15,15,0,2,3,2,14,51,0,0,0,0,0,0,1
2015-05-26,0,1,0,0,0,0,0,18,20,0,0,0,0,0,0,1
2015-05-27,0,2,0,0,0,0,1,25,33,0,0,0,0,0,0,1
2015-05-28,0,10,2,0,0,0,0,16,49,0,0,0,0,0,0,1
2015-05-29,0,2,1,0,0,0,5,21,77,0,0,0,0,0,0,1
2015-05-30,0,13,0,0,0,0,12,9,46,0,0,0,0,0,0,1
2015-05-31,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-06-01,0,7,36,0,5,0,0,20,45,6,0,0,0,0,0,1
2015-06-02,0,11,1,0,1,0,1,39,64,0,0,0,0,0,0,1
2015-06-03,0,0,0,0,0,0,0,19,36,0,0,0,0,0,0,1
2015-06-04,0,3,0,0,0,1,0,11,42,0,0,0,0,0,0,1
2015-06-05,0,0,1,0,0,1,0,8,35,0,0,0,0,0,0,1
2015-06-06,0,1,0,0,0,0,2,6,36,0,0,0,0,0,0,1
2015-06-07,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-06-08,0,3,0,0,0,0,0,0,38,2,0,0,0,0,0,1
2015-06-09,0,6,0,0,0,0,6,3,34,0,0,0,0,0,0,1
2015-06-10,0,0,16,0,0,0,0,23,38,2,0,0,0,0,0,1
2015-06-11,0,0,2,0,0,0,0,6,34,0,0,0,0,0,0,1
2015-06-12,0,0,5,0,0,0,1,4,48,0,40.7,26.0,60.0,32.0,0.0,1
2015-06-13,0,20,2,0,0,0,0,0,27,0,0,0,0,0,0,1
2015-06-14,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1
2015-06-15,0,18,0,0,0,0,0,0,43,0,0,0,0,0,0,1
2015-06-16,0,5,1,0,0,0,1,0,35,0,0,0,0,0,0,1
2015-06-17,0,2,0,0,0,0,0,6,31,0,0,0,0,0,0,1
2015-06-18,0,1,1,0,0,0,0,4,41,0,0,0,0,0,0,1
2015-06-19,0,3,2,2,0,0,2,4,40,0,0,0,0,0,0,1
2015-06-20,0,0,2,0,0,0,0,23,35,0,0,0,0,0,0,1
2015-06-21,0,0,1,0,0,0,0,1,0,0,37.3,23.0,70.0,41.0,1.1,1
2015-06-22,0,6,5,0,5,0,1,3,41,0,0,0,0,0,0,1
2015-06-23,0,5,1,0,0,1,0,4,26,0,0,0,0,0,0,1
2015-06-24,0,0,2,0,0,0,0,16,31,0,0,0,0,0,0,1
2015-06-25,0,1,1,0,2,0,0,10,32,0,0,0,0,0,0,1
2015-06-26,0,0,2,0,5,0,1,14,34,0,0,0,0,0,0,1
2015-06-27,0,5,2,0,0,0,0,2,36,0,0,0,0,0,0,1
2015-06-28,0,0,0,0,0,0,9,2,0,0,0,0,0,0,0,1
2015-06-29,0,4,0,0,0,0,1,24,26,5,0,0,0,0,0,1
2015-06-30,0,12,12,0,0,0,0,15,28,0,0,0,0,0,0,1
2015-07-01,0,1,0,0,0,0,0,9,33,0,0,0,0,0,0,1
2015-07-02,0,1,2,0,1,0,0,14,27,0,0,0,0,0,0,1
2015-07-03,0,1,3,0,2,0,0,11,30,0,0,0,0,0,0,1
2015-07-04,0,14,1,0,0,0,3,16,25,0,0,0,0,0,0,1
2015-07-05,0,1,4,0,0,0,0,0,20,0,0,0,0,0,0,1
2015-07-06,0,3,2,0,0,0,1,10,27,0,0,0,0,0,0,1
2015-07-07,0,6,3,0,0,0,10,8,36,0,0,0,0,0,0,1
2015-07-08,0,8,0,0,0,0,8,11,29,0,0,0,0,0,0,1
2015-07-09,0,5,1,0,0,0,0,15,30,12,36.2,23.2,77.0,56.0,0.0,1
2015-07-10,0,5,0,0,0,0,0,3,35,0,0,0,0,0,0,1
2015-07-11,0,3,0,0,8,0,1,12,28,0,0,0,0,0,0,1
2015-07-12,0,0,3,0,0,0,0,0,0,0,29.2,23.5,93.0,89.0,14.2,1
2015-07-13,0,0,0,0,2,0,0,11,28,6,0,0,0,0,0,1
2015-07-14,0,4,4,0,0,0,0,27,27,0,34.0,27.3,84.0,57.0,0.1,1
2015-07-15,0,6,2,0,3,0,0,23,26,0,0,0,0,0,0,1
2015-07-16,0,7,3,0,2,0,0,10,23,15,0,0,0,0,0,1
2015-07-17,0,15,3,0,3,0,0,3,3,0,0,0,0,0,0,1
2015-07-18,0,5,0,0,0,0,0,0,0,7,0,0,0,0,0,1
2015-07-19,0,3,0,0,5,0,0,1,0,0,0,0,0,0,0,1
2015-07-20,0,4,0,0,3,0,0,12,0,0,0,0,0,0,0,1
2015-07-21,0,0,7,0,1,0,0,5,0,0,0,0,0,0,0,1
2015-07-22,0,13,9,0,2,0,1,14,10,0,0,0,0,0,0,1
2015-07-23,0,6,11,0,0,0,1,22,22,0,0,0,0,0,0,1
2015-07-24,0,6,15,0,1,0,0,24,32,0,0,0,0,0,0,1
2015-07-25,0,12,10,0,2,0,1,15,21,0,0,0,0,0,0,1
2015-07-26,0,0,9,0,5,0,0,27,63,0,0,0,0,0,0,1
2015-07-27,0,6,15,0,6,1,0,35,281,0,0,0,0,0,0,1
2015-07-28,0,8,10,0,0,0,15,27,206,1,0,0,0,0,0,1
2015-07-29,0,1,0,23,2,0,0,11,256,0,0,0,0,0,0,1
2015-07-30,0,15,1,2,2,0,1,5,26,0,0,0,0,0,0,1
2015-07-31,0,9,21,16,6,0,0,37,138,0,0,0,0,0,0,1
2015-08-01,0,17,22,0,1,0,0,66,112,0,0,0,0,0,0,1
2015-08-02,0,9,18,1,4,0,1,39,293,6,0,0,0,0,0,1
2015-08-03,0,23,8,0,4,0,0,4,108,0,0,0,0,0,0,1
2015-08-04,0,14,5,0,0,0,11,29,146,0,34.4,28.4,88.0,80.0,8.3,1
2015-08-05,0,20,4,0,0,0,2,20,98,5,0,0,0,0,0,1
2015-08-06,0,9,7,0,0,1,3,27,113,0,0,0,0,0,0,1
2015-08-07,0,23,2,0,2,0,0,27,107,0,0,0,0,0,0,1
2015-08-08,0,8,23,0,12,0,0,31,69,0,0,0,0,0,0,1
2015-08-09,0,1,9,0,17,0,0,54,1,0,0,0,0,0,0,1
2015-08-10,0,7,21,3,17,0,0,23,61,0,0,0,0,0,0,1
2015-08-11,0,15,19,0,23,0,0,22,92,2,0,0,0,0,0,1
2015-08-12,0,8,9,11,2,0,0,21,48,0,0,0,0,0,0,1
2015-08-13,0,3,21,3,3,0,0,15,92,2,0,0,0,0,0,1
2015-08-14,0,15,17,1,2,0,0,11,108,0,0,0,0,0,0,1
2015-08-15,0,6,22,1,13,1,0,27,141,0,0,0,0,0,0,1
2015-08-16,0,0,27,1,21,0,0,44,0,0,0,0,0,0,0,1
2015-08-17,0,3,16,0,0,0,3,22,204,0,0,0,0,0,0,1
2015-08-18,0,21,31,0,11,0,13,30,82,0,0,0,0,0,0,1
2015-08-19,0,24,16,0,4,0,0,33,151,0,0,0,0,0,0,1
2015-08-20,0,18,16,0,11,0,0,20,117,4,0,0,0,0,0,1
2015-08-21,0,7,26,0,9,0,0,17,47,0,0,0,0,0,0,1
2015-08-22,0,28,21,0,23,0,2,86,112,0,0,0,0,0,0,1
2015-08-23,0,0,8,0,0,0,0,18,7,0,0,0,0,0,0,1
2015-08-24,0,9,24,0,13,1,6,54,148,0,0,0,0,0,0,1
2015-08-25,0,10,31,1,10,0,4,18,48,0,0,0,0,0,0,1
2015-08-26,0,15,26,4,9,0,8,29,184,0,0,0,0,0,0,1
2015-08-27,0,27,59,3,10,0,0,40,67,0,0,0,0,0,0,1
2015-08-28,0,6,36,0,2,0,9,33,121,2,0,0,0,0,0,1
2015-08-29,0,15,45,3,6,0,1,4,164,7,36.5,29.0,63.0,61.0,0.0,1
2015-08-30,0,2,45,0,4,0,0,27,0,0,0,0,0,0,0,1
2015-08-31,0,8,29,0,0,0,4,42,183,0,0,0,0,0,0,1
2015-09-01,0,17,32,0,10,0,9,31,116,0,0,0,0,0,0,1
2015-09-02,0,4,37,0,6,0,1,30,137,0,0,0,0,0,0,1
2015-09-03,0,16,29,0,7,0,0,31,131,0,0,0,0,0,0,1
2015-09-04,0,0,18,0,9,0,1,25,128,6,0,0,0,0,0,1
2015-09-05,0,26,17,0,11,1,4,16,21,5,0,0,0,0,0,1
2015-09-06,0,7,25,0,15,0,0,20,0,0,36.0,24.0,49.0,64.0,0.0,1
2015-09-07,0,0,17,2,11,0,0,26,115,0,0,0,0,0,0,1
2015-09-08,0,25,18,1,5,0,3,15,144,0,0,0,0,0,0,1
2015-09-09,0,20,21,0,3,0,0,32,91,0,0,0,0,0,0,1
2015-09-10,0,7,16,2,6,0,3,18,159,0,0,0,0,0,0,1
2015-09-11,0,0,0,0,2,0,0,2,0,0,0,0,0,0,0,1
2015-09-12,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1
2015-09-13,0,1,0,0,11,0,0,4,0,0,0,0,0,0,0,1
2015-09-14,0,5,5,0,0,0,1,18,124,0,0,0,0,0,0,1
2015-09-15,0,6,1,0,0,0,0,57,99,0,0,0,0,0,0,1
2015-09-16,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1
2015-09-17,0,0,7,0,2,1,1,16,46,0,0,0,0,0,0,1
2015-09-18,0,9,2,0,0,0,0,3,10,0,0,0,0,0,0,1
2015-09-19,0,0,12,0,5,0,2,4,40,3,0,0,0,0,0,1
2015-09-20,0,0,10,0,5,0,0,30,5,0,0,0,0,0,0,1
2015-09-21,0,0,2,0,3,0,0,2,0,0,0,0,0,0,0,1
2015-09-22,0,23,6,0,0,0,0,49,150,0,0,0,0,0,0,1
2015-09-23,0,4,11,0,0,0,0,29,51,0,0,0,0,0,0,1
2015-09-24,0,1,9,0,0,0,0,11,0,0,0,0,0,0,0,1
2015-09-25,0,3,5,0,0,0,3,9,1,1,0,0,0,0,0,1
2015-09-26,0,12,1,0,0,0,2,12,5,0,0,0,0,0,0,1
2015-09-27,0,6,3,0,0,0,0,7,0,0,0,0,0,0,0,1
2015-09-28,0,0,2,0,3,0,0,18,0,0,0,0,0,0,0,1
2015-09-29,0,0,9,0,0,0,10,18,8,0,0,0,0,0,0,1
2015-09-30,0,3,12,0,5,0,2,41,36,1,0,0,0,0,0,1
2015-10-01,0,0,9,0,7,0,0,15,26,0,0,0,0,0,0,1
2015-10-02,0,4,11,0,3,0,0,13,72,0,0,0,0,0,0,1
2015-10-03,0,24,13,0,1,0,0,18,3,0,0,0,0,0,0,1
2015-10-04,0,0,11,0,0,0,1,12,0,0,0,0,0,0,0,1
2015-10-05,0,0,1,0,0,0,0,9,8,1,0,0,0,0,0,1
2015-10-06,0,0,9,0,0,0,0,45,38,0,0,0,0,0,0,1
2015-10-07,0,0,8,0,6,0,0,35,25,0,34.6,23.7,58.0,37.0,0.0,1
2015-10-08,0,0,3,0,1,0,0,5,0,0,0,0,0,0,0,1
2015-10-09,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-10-10,0,7,12,0,0,0,4,12,50,3,0,0,0,0,0,1
2015-10-11,0,0,0,0,0,0,0,0,0,0,34.9,22.5,44.0,31.0,0.0,1
2015-10-12,0,16,0,0,0,0,0,14,38,0,0,0,0,0,0,1
2015-10-13,0,0,2,0,1,0,0,4,0,0,0,0,0,0,0,1
2015-10-14,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,1
2015-10-15,1,10,4,0,0,0,2,49,50,0,0,0,0,0,0,1
2015-10-16,0,0,2,0,0,0,0,8,0,0,0,0,0,0,0,1
2015-10-17,0,0,1,0,0,0,0,1,22,0,0,0,0,0,0,1
2015-10-18,0,1,0,0,0,0,0,10,3,0,0,0,0,0,0,1
2015-10-19,0,6,29,0,0,0,0,18,99,0,27.8,20.5,82.0,58.0,0.0,1
2015-10-20,0,0,3,0,2,0,0,0,0,0,0,0,0,0,0,1
2015-10-21,0,0,1,0,12,0,0,1,4,0,0,0,0,0,0,1
2015-10-22,0,21,3,0,2,0,0,2,3,0,0,0,0,0,0,1
2015-10-23,0,0,0,0,2,0,0,0,4,0,0,0,0,0,0,1
2015-10-24,0,0,5,0,0,0,0,0,3,0,0,0,0,0,0,1
2015-10-25,0,10,31,0,6,0,0,16,0,0,0,0,0,0,0,1
2015-10-26,0,17,11,0,0,0,8,23,48,0,0,0,0,0,0,1
2015-10-27,0,1,7,0,2,0,0,4,8,0,0,0,0,0,0,1
2015-10-28,0,0,0,0,1,0,1,0,3,0,0,0,0,0,0,1
2015-10-29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2015-10-30,0,0,4,0,0,0,0,15,5,0,0,0,0,0,0,1
2015-10-31,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-11-01,0,0,3,0,0,0,0,1,0,0,0,0,0,0,0,1
2015-11-02,0,45,8,0,0,0,17,14,52,0,0,0,0,0,0,1
2015-11-03,0,11,11,0,1,0,21,29,57,0,0,0,0,0,0,1
2015-11-04,0,1,3,0,1,0,0,1,16,0,0,0,0,0,0,1
2015-11-05,0,19,8,0,0,0,1,12,37,0,0,0,0,0,0,1
2015-11-06,0,0,0,0,4,0,0,5,0,0,0,0,0,0,0,1
2015-11-07,0,19,10,0,2,0,0,18,50,0,26.6,13.6,60.0,43.0,0.0,1
2015-11-08,0,1,2,0,0,0,0,2,0,0,0,0,0,0,0,1
2015-11-09,0,10,7,0,0,0,0,4,41,0,0,0,0,0,0,1
2015-11-10,0,0,2,0,3,0,0,14,9,0,0,0,0,0,0,1
2015-11-11,0,17,6,0,0,0,7,48,46,0,0,0,0,0,0,1
2015-11-12,0,1,0,0,0,0,0,12,11,0,0,0,0,0,0,1
2015-11-13,0,0,8,0,12,0,0,0,0,0,0,0,0,0,0,1
2015-11-14,0,29,12,0,0,0,0,0,47,0,0,0,0,0,0,1
2015-11-15,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,1
2015-11-16,0,8,20,0,8,0,0,14,52,0,0,0,0,0,0,1
2015-11-17,0,1,0,0,0,0,0,48,46,0,0,0,0,0,0,1
2015-11-18,0,5,0,0,0,0,0,1,47,0,0,0,0,0,0,1
2015-11-19,0,0,1,0,0,0,0,2,37,0,28.0,11.2,63.0,43.0,0.0,1
2015-11-20,0,0,0,0,0,0,2,4,42,0,0,0,0,0,0,1
2015-11-21,0,7,0,0,1,0,0,2,48,0,0,0,0,0,0,1
2015-11-22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
2015-11-23,0,0,5,0,0,0,0,30,27,0,0,0,0,0,0,1
2015-11-24,0,4,12,0,0,0,6,16,12,0,25.5,10.5,65.0,44.0,0.0,1
2015-11-25,0,27,7,0,1,0,0,23,55,0,0,0,0,0,0,1
2015-11-26,0,24,2,1,0,0,3,5,62,0,0,0,0,0,0,1
2015-11-27,0,1,3,0,0,0,0,16,44,0,0,0,0,0,0,1
2015-11-28,1,18,1,0,0,0,0,19,74,0,0,0,0,0,0,1
2015-11-29,0,0,18,0,1,0,0,50,0,0,0,0,0,0,0,1
2015-11-30,0,6,12,0,4,0,1,4,46,0,0,0,0,0,0,1
2015-12-01,0,4,4,0,2,0,1,17,45,0,0,0,0,0,0,1
2015-12-02,0,1,6,0,0,0,0,3,52,0,0,0,0,0,0,1
2015-12-03,0,0,4,0,0,0,0,3,41,0,0,0,0,0,0,1
2015-12-04,0,2,12,0,8,0,0,16,54,0,0,0,0,0,0,1
2015-12-05,0,27,4,0,0,0,0,5,42,0,0,0,0,0,0,1
2015-12-06,0,4,0,0,0,0,0,5,0,0,0,0,0,0,0,1
2015-12-07,0,10,5,0,0,0,0,4,44,0,0,0,0,0,0,1
2015-12-08,0,2,1,0,0,0,0,3,35,0,0,0,0,0,0,1
2015-12-09,0,0,0,0,0,0,0,0,40,0,0,0,0,0,0,1
2015-12-10,0,20,0,0,0,1,0,14,39,0,0,0,0,0,0,1
2015-12-11,0,3,3,0,0,0,2,1,46,0,0,0,0,0,0,1
2015-12-12,0,0,0,0,0,0,0,4,28,0,0,0,0,0,0,1
2015-12-13,0,2,0,0,0,0,0,5,0,0,0,0,0,0,0,1
2015-12-14,0,4,0,0,0,0,0,0,47,0,0,0,0,0,0,1
2015-12-15,0,4,2,0,0,0,0,6,43,0,0,0,0,0,0,1
